GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "54057","Mineral, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",2816,2880,3140,3726,4547,5357,5554,6265,7723,9576,10781,12404,14463,15687,16757,18954,20882,22702,23326,26016,25784,26112,27393,27394,28632,29084,29832,31137,31646,31921,34884,39180,39662,41078,43108,43982,45598,46912,46514,46952,50980,51666,47340,48405,55193,57371,59448,60898,63170,66136
 "54057","Mineral, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",1299,1346,1469,1717,2077,2363,2473,2729,3157,3802,4371,5150,5983,6574,6919,7643,8719,9613,10033,11180,11589,11639,12104,12066,12449,12877,13269,13664,13679,13462,14579,15574,17775,18522,19106,19825,20713,22947,24650,25997,27906,28387,24000,24438,30754,31544,32527,33020,34877,36912
 "54057","Mineral, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",1517,1534,1671,2009,2470,2994,3081,3536,4566,5774,6410,7254,8480,9113,9838,11311,12163,13089,13293,14836,14195,14473,15289,15328,16183,16207,16563,17473,17967,18459,20305,23606,21887,22556,24002,24157,24885,23965,21864,20955,23074,23279,23340,23967,24439,25827,26921,27878,28293,29224
 "54057","Mineral, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",15976,17066,20153,21670,23032,21019,21362,24648,27981,31489,40224,43832,48629,46586,48110,46836,46308,44681,47389,48234,55526,60944,61708,71892,82597,93967,103613,109241,128541,136484,137660,133213,138801,137008,141092,146705,156318,156360,154165,149490,142700,157188,162287,150965,151382,156071,166422,181503,175641,166836
 "54057","Mineral, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",48365,50389,55347,61142,65828,68180,70286,78834,92725,108763,123929,140334,151127,153861,162582,172052,182075,188096,192285,204329,211877,218876,222125,231410,245354,257625,266328,278958,299053,305623,323297,337807,377038,393532,395743,412166,428919,451153,464273,476297,495822,515995,540059,538129,538506,539030,559227,564488,573004,589034
 "54057","Mineral, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",5842,6735,7541,8391,9679,11313,12939,14514,16831,18535,20505,26023,32352,37347,40457,45304,48123,51125,50755,53040,58386,61008,63672,62125,63985,68403,69051,72543,78742,81996,80957,86876,86215,81636,75928,81636,84947,90762,101029,104867,103787,104098,111394,118956,119476,121058,130088,127182,129734,138959
 "54057","Mineral, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",8040,9455,11003,12782,14821,17366,21358,23793,26007,27988,32105,37372,42702,46497,50326,53499,58935,60869,62779,66686,70196,75373,85115,97538,101619,106592,110480,117182,119496,123207,128528,136153,147706,160298,164755,165029,173637,187515,199580,222454,239152,259354,260676,265688,274236,289779,295134,298499,310021,317696
 "54057","Mineral, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",27247,28133,29457,32971,35729,39922,41468,45856,55294,66691,72628,85083,91280,95479,97448,105641,114933,120561,122896,132552,128774,131018,133919,131433,131266,131795,131013,133692,136415,137363,150922,165504,178389,190727,195373,206310,214850,228942,245242,262912,281265,283117,293226,302429,310281,313408,323218,319869,331899,353239
 "54057","Mineral, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",3460,3611,3923,4653,5305,6236,6236,6950,9140,11131,12091,13897,16119,17966,20414,23104,26204,28792,29964,31025,31752,32907,35248,35983,38029,36855,36889,37795,38202,38909,43339,49859,50916,55106,60199,65372,66630,73202,76470,79083,85790,84889,85726,90038,91799,89197,92990,90424,95428,100888
 "54057","Mineral, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",1943,2077,2252,2644,2835,3242,3155,3414,4574,5357,5681,6643,7639,8853,10576,11793,14041,15703,16671,16189,17557,18434,19959,20655,21846,20648,20326,20322,20235,20450,23034,26253,29029,32550,36197,41215,41745,49237,54606,58128,62716,61610,62386,66071,67360,63370,66069,62546,67135,71664
 "54057","Mineral, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",1517,1534,1671,2009,2470,2994,3081,3536,4566,5774,6410,7254,8480,9113,9838,11311,12163,13089,13293,14836,14195,14473,15289,15328,16183,16207,16563,17473,17967,18459,20305,23606,21887,22556,24002,24157,24885,23965,21864,20955,23074,23279,23340,23967,24439,25827,26921,27878,28293,29224
 "54057","Mineral, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",4498,4459,4954,5574,6309,6360,6774,7645,8033,9028,9767,9926,9562,9517,13367,15425,15512,16764,15362,18534,21609,20119,18643,19496,22094,24092,24645,29367,27541,24788,26260,28411,48594,51769,42187,37761,36719,39561,34910,31764,37047,42467,46160,43102,40237,37725,36045,33590,33206,34207
 "54057","Mineral, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",-25,-98,-89,-30,154,-61,-123,-285,-347,-329,-622,-546,-1249,-879,164,877,686,1473,-309,-567,87,101,-75,606,1238,1564,1038,1013,41,-99,252,548,405,532,1188,2775,2010,-631,-1330,-946,-731,-709,-1098,-2505,-1752,-2231,-2837,-2382,-1406,-1883
 "54057","Mineral, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",4523,4557,5043,5604,6155,6421,6897,7930,8380,9357,10389,10472,10811,10396,13203,14548,14826,15291,15671,19101,21522,20018,18718,18890,20856,22528,23607,28354,27500,24887,26008,27863,48189,51237,40999,34986,34709,40192,36240,32710,37778,43176,47258,45607,41989,39956,38882,35972,34612,36090
 "54057","Mineral, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",6180,6147,6185,6464,6571,6727,6582,6749,6897,7405,7461,7795,7877,7829,7979,8176,8432,8503,8549,8859,8904,8899,8823,8693,8513,8386,8263,8621,8596,8613,8723,9238,9688,9792,9756,10018,10176,10360,10547,10703,10784,10725,11170,11137,11089,11107,11100,10876,10888,11015
 "54057","Mineral, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",4889,4843,4804,5076,5182,5288,5143,5285,5458,5930,5980,6246,6290,6205,6250,6430,6663,6700,6723,6975,6971,6894,6769,6647,6538,6404,6221,6470,6372,6505,6762,7226,7278,7404,7308,7544,7664,7846,7943,8183,8358,8341,8396,8463,8336,8302,8341,8304,8331,8427
 "54057","Mineral, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",1291,1304,1381,1388,1389,1439,1439,1464,1439,1475,1481,1549,1587,1624,1729,1746,1769,1803,1826,1884,1933,2005,2054,2046,1975,1982,2042,2151,2224,2108,1961,2012,2410,2388,2448,2474,2512,2514,2604,2520,2426,2384,2774,2674,2753,2805,2759,2572,2557,2588
 "54059","Mingo, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",69111,83345,91797,104504,113167,129053,156781,171734,197899,220543,246872,281328,305398,326479,321665,343727,349498,355703,366023,380823,398538,427036,464175,507875,534330,542068,531380,530752,541763,555437,536197,555547,569415,577809,578595,594146,637590,699837,749878,848432,813198,818797,891086,893299,820356,772994,749764,705527,735183,762332
 "54059","Mingo, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",69111,83345,91797,104504,113167,129053,156781,171734,197899,220543,246872,281328,305398,326479,321665,343727,349498,355703,366023,380823,398538,427036,464175,507875,534330,542068,531380,530752,541763,555437,536197,555547,569415,577809,578595,594146,637590,699837,749878,848432,813198,818797,891086,893299,820356,772994,749764,705527,735183,762332
 "54059","Mingo, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "54059","Mingo, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",33275,32961,33818,34166,33839,33578,34705,36307,36976,37196,37027,37385,37547,37950,38429,37926,37388,36817,35834,35074,34190,33567,33406,32756,32897,32545,31891,31102,30516,29688,29098,28007,27489,27583,27486,27214,27096,27054,27145,26850,26943,26769,26601,26189,26013,25739,25320,24723,24138,23785
 "54059","Mingo, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2077,2529,2714,3059,3344,3843,4518,4730,5352,5929,6667,7525,8134,8603,8370,9063,9348,9661,10214,10858,11657,12722,13895,15505,16243,16656,16662,17065,17753,18709,18427,19836,20714,20948,21051,21832,23531,25868,27625,31599,30182,30588,33498,34110,31536,30032,29612,28537,30457,32051
 "54059","Mingo, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",53729,62910,65879,74501,76544,85046,107364,118618,145377,166136,179571,206990,221819,233558,226278,254220,260674,274561,294285,310646,332005,379240,407672,461282,483641,487982,457826,443454,438152,436892,403720,417767,396078,372358,355818,368543,418072,474015,503168,574084,541083,559613,616593,591432,515644,438812,378839,313761,354942,381024
 "54059","Mingo, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",4769,5590,5963,6830,7873,9006,10848,12470,14862,17571,19910,23252,26956,30020,29103,33819,35657,38535,40773,45646,48348,55557,61641,69015,78360,78351,77304,76409,74686,76042,69754,75107,66357,57265,56058,57299,64620,68912,69623,75423,72848,75643,74553,70239,69475,61888,55862,48957,54183,57285
 "54059","Mingo, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",2158,2451,2629,3049,3418,3665,4569,5108,5974,6878,7927,9328,10843,12019,11583,13118,14181,15341,16269,18379,20139,23063,25155,28049,29004,30025,28712,27668,27026,26820,25115,25320,25899,24971,24515,25745,29282,32877,35658,40119,38488,39735,34513,32992,37253,33750,30600,27654,30818,33066
 "54059","Mingo, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",2611,3139,3334,3781,4455,5341,6279,7362,8888,10693,11983,13924,16113,18001,17520,20701,21476,23194,24504,27267,28209,32494,36486,40966,49356,48326,48592,48741,47660,49222,44639,49787,40458,32294,31543,31554,35338,36035,33965,35304,34360,35908,40040,37247,32222,28138,25262,21303,23365,24219
 "54059","Mingo, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",239,800,915,780,873,4667,6381,6247,2558,971,4454,2934,1294,2683,-8355,-13442,-17466,-28703,-38063,-42693,-49718,-69348,-75094,-86358,-93937,-87984,-79453,-77798,-70568,-66405,-56531,-61844,-54796,-41876,-30863,-25807,-33220,-42288,-49554,-53338,-42527,-52253,-59450,-56420,-33390,-7834,3628,14095,8535,1692
 "54059","Mingo, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",49199,58120,60831,68451,69544,80707,102897,112395,133073,149536,164115,186672,196157,206221,188820,206959,207551,207323,215449,222307,233939,254335,270937,305909,311344,321647,301069,289247,292898,294445,277435,280816,274925,273217,268897,285437,320232,362815,383991,445323,425708,431717,482590,464773,412779,369090,326605,278899,309294,325431
 "54059","Mingo, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",4871,5974,6743,7632,9558,12063,13974,15207,17079,19047,21541,26181,32653,39652,42411,44532,47988,50898,51408,54894,55812,58689,65774,62021,73551,68028,72700,76196,81687,86947,80979,88504,93869,90778,88284,80966,84051,89124,104311,117381,96169,85898,105454,122414,99622,94615,92193,87853,82417,87870
 "54059","Mingo, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",15041,19251,24223,28421,34065,36283,39910,44132,47747,51960,61216,68475,76588,80606,90434,92236,93959,97482,99166,103622,108787,114012,127464,139945,149435,152393,157611,165309,167178,174045,177783,186227,200621,213814,221414,227743,233307,247898,261576,285728,291321,301182,303042,306112,307955,309289,330966,338775,343472,349031
 "54059","Mingo, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",41223,48276,50645,57035,57808,62563,79409,89579,106430,121708,134742,159928,170700,179918,169686,189256,194144,204493,214670,228109,238385,270427,286715,312343,316368,319815,310909,304076,295836,292161,268601,277408,289601,273613,257750,267553,307112,350532,384057,444047,420713,434310,480083,457117,394477,332987,285348,234046,262897,283542
 "54059","Mingo, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",5945,6750,7393,8563,9117,10225,12801,14762,18553,21781,24351,30621,34805,37075,39038,43970,46195,55412,64222,55947,59771,67889,75087,85943,99853,97803,96416,98912,101519,99299,93193,102333,81014,70976,71722,73986,81040,96591,97059,108105,99633,101764,110686,111760,100695,82505,75408,62632,71381,75738
 "54059","Mingo, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",3334,3611,4059,4782,4662,4884,6522,7400,9665,11088,12368,16697,18692,19074,21518,23269,24719,32218,39718,28680,31562,35395,38601,44977,50497,49477,47824,50171,53859,50077,48554,52546,40556,38682,40179,42432,45702,60556,63094,72801,65273,65856,70646,74513,68473,54367,50146,41329,48016,51519
 "54059","Mingo, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",2611,3139,3334,3781,4455,5341,6279,7362,8888,10693,11983,13924,16113,18001,17520,20701,21476,23194,24504,27267,28209,32494,36486,40966,49356,48326,48592,48741,47660,49222,44639,49787,40458,32294,31543,31554,35338,36035,33965,35304,34360,35908,40040,37247,32222,28138,25262,21303,23365,24219
 "54059","Mingo, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",6561,7884,7841,8903,9619,12258,15154,14277,20394,22647,20478,16441,16314,16565,17554,20994,20335,14656,15393,26590,33849,40924,45870,62996,67420,70364,50501,40466,40797,45432,41926,38026,25463,27769,26346,27004,29920,26892,22052,21932,20737,23539,25824,22555,20472,23320,18083,17083,20664,21744
 "54059","Mingo, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "54059","Mingo, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",6561,7884,7841,8903,9619,12258,15154,14277,20394,22647,20478,16441,16314,16565,17554,20994,20335,14656,15393,26590,33849,40924,45870,62996,67420,70364,50501,40466,40797,45432,41926,38026,25463,27769,26346,27004,29920,26892,22052,21932,20737,23539,25824,22555,20472,23320,18083,17083,20664,21744
 "54059","Mingo, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",8420,8537,8615,8831,8614,8631,9462,9636,10345,10742,10787,11089,10779,10469,9826,10338,10284,10355,10494,10962,11036,11754,12058,12548,12668,12344,12066,11658,11162,10328,9802,9881,10243,9845,9425,9413,9590,10270,10567,11067,10317,10412,10684,10344,9492,8391,7626,6873,7197,7419
 "54059","Mingo, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",7449,7479,7537,7781,7526,7467,8247,8410,9090,9460,9474,9722,9410,9094,8371,8897,8851,8968,9037,9419,9568,10391,10670,11164,11320,11087,10735,10319,9819,9399,8904,8974,9056,8683,8173,8187,8454,9055,9397,9868,9141,9252,9531,9087,8277,7121,6276,5561,5834,6036
 "54059","Mingo, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",971,1058,1078,1050,1088,1164,1215,1226,1255,1282,1313,1367,1369,1375,1455,1441,1433,1387,1457,1543,1468,1363,1388,1384,1348,1257,1331,1339,1343,929,898,907,1187,1162,1252,1226,1136,1215,1170,1199,1176,1160,1153,1257,1215,1270,1350,1312,1363,1383
 "54061","Monongalia, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",177618,200753,223097,257028,275399,301342,342025,389012,432894,484741,522466,593876,665787,724840,776348,824641,870364,904735,943108,1047301,1114963,1205516,1282671,1418134,1455925,1541929,1598170,1659928,1706217,1773159,1848784,2005143,2106023,2210245,2282179,2382020,2552730,2759885,2881091,3104659,3243503,3497614,3684911,3841078,3859541,4114789,4302522,4309878,4531295,4754699
 "54061","Monongalia, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",177568,200795,223050,256956,275265,301444,342205,389172,432979,484609,522076,593282,666150,725800,776994,824880,870727,905008,944277,1047739,1114937,1206400,1283746,1418849,1456815,1542776,1599690,1662154,1708548,1775391,1851131,2006614,2107417,2212429,2284605,2383714,2554761,2762175,2883899,3107018,3246145,3500428,3687205,3843829,3861720,4117496,4305219,4312945,4534675,4758390
 "54061","Monongalia, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",50,-42,47,72,134,-102,-180,-160,-85,132,390,594,-363,-960,-646,-239,-363,-273,-1169,-438,26,-884,-1075,-715,-890,-847,-1520,-2226,-2331,-2232,-2347,-1471,-1394,-2184,-2426,-1694,-2031,-2290,-2808,-2359,-2642,-2814,-2294,-2751,-2179,-2707,-2697,-3067,-3380,-3691
 "54061","Monongalia, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",62432,63708,64758,67422,69197,71377,70340,71369,73113,73842,74422,75326,76466,76567,77247,77612,76410,76009,75952,76066,75888,75645,77058,78166,79055,79738,80507,80940,81219,81370,81435,82002,83230,84223,85983,87101,88424,89656,90764,92200,94165,96758,99011,100917,102271,103486,104706,105732,105916,106420
 "54061","Monongalia, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2845,3151,3445,3812,3980,4222,4862,5451,5921,6565,7020,7884,8707,9467,10050,10625,11391,11903,12417,13768,14692,15936,16646,18143,18417,19337,19851,20508,21008,21791,22703,24452,25304,26243,26542,27348,28869,30783,31743,33673,34445,36148,37217,38062,37738,39762,41091,40762,42782,44679
 "54061","Monongalia, WV",5,CAINC4,35,"...","Earnings by place of work","Thousands of dollars",156252,174243,193351,227959,240550,260898,295611,343249,378369,425453,457232,510880,550066,618663,648857,696746,736869,770705,814819,896120,944149,1036800,1090879,1194367,1220143,1319747,1328730,1350616,1356395,1428618,1526604,1702219,1787096,1876377,1989745,2115054,2249695,2397105,2516952,2728016,2956530,3199907,3241372,3376523,3507502,3665953,3891571,3877398,4133139,4262647
 "54061","Monongalia, WV",5,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",11079,11955,13861,17146,20918,23664,26392,31195,33583,39116,44395,51996,59683,70089,74896,82043,88429,96631,103335,116135,124027,137957,148364,164575,173044,187785,192418,193511,192059,205390,217750,246923,247218,244772,268421,278440,292449,301886,300434,311677,338989,365705,326942,338744,398944,417648,444481,452458,487710,491105
 "54061","Monongalia, WV",5,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance","Thousands of dollars",5001,5485,6298,7698,9350,10649,12076,13855,14753,16869,19076,21615,25208,29368,30917,33173,36708,39873,42152,49379,53397,59306,63105,68017,69287,75565,77015,78065,79122,81729,87081,95632,101212,102175,112755,119580,126557,136235,147002,159323,172173,184679,144840,150967,203391,213748,228720,230043,248327,252293
 "54061","Monongalia, WV",5,CAINC4,38,"..."," Employer contributions for government social insurance","Thousands of dollars",6078,6470,7563,9448,11568,13015,14316,17340,18830,22247,25319,30381,34475,40721,43979,48870,51721,56758,61183,66756,70630,78651,85259,96558,103757,112220,115403,115446,112937,123661,130669,151291,146006,142597,155666,158860,165892,165651,153432,152354,166816,181026,182102,187777,195553,203900,215761,222415,239383,238812
 "54061","Monongalia, WV",5,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",-7824,-8327,-10819,-16336,-17401,-20200,-23871,-31558,-32631,-39690,-46585,-55146,-52385,-71255,-74938,-82641,-88916,-100140,-111898,-108915,-109808,-124308,-126281,-147566,-149250,-168839,-162652,-161184,-147744,-168382,-186677,-218735,-246326,-267240,-292991,-304236,-314511,-338488,-384882,-422617,-492849,-544801,-507223,-537061,-584010,-570935,-651415,-678058,-755101,-749442
 "54061","Monongalia, WV",5,CAINC4,45,"...","Equals: Net earnings by place of residence","Thousands of dollars",137349,153961,168671,194477,202231,217034,245348,280496,312155,346647,366252,403738,437998,477319,499023,532062,559524,573934,599586,671070,710314,774535,816234,882226,897849,963123,973660,995921,1016592,1054846,1122177,1236561,1293552,1364365,1428333,1532378,1642735,1756731,1831636,1993722,2124692,2289401,2407207,2500718,2524548,2677370,2795675,2746882,2890328,3022100
 "54061","Monongalia, WV",5,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",24700,28223,31492,35474,40118,46746,51886,58781,66956,76840,85068,107850,132867,147068,165645,175629,187030,197609,204280,224165,240960,256358,265057,292434,296650,312990,349678,371236,386609,408482,412743,432375,431021,431387,431016,433965,479377,550468,569046,573239,544318,571883,632647,686547,668752,715992,753517,780866,828923,889838
 "54061","Monongalia, WV",5,CAINC4,47,"...","Plus: Personal current transfer receipts","Thousands of dollars",15569,18569,22934,27077,33050,37562,44791,49735,53783,61254,71146,82288,94922,100453,111680,116950,123810,133192,139242,152066,163689,174623,201380,243474,261426,265816,274832,292771,303016,309831,313864,336207,381450,414493,422830,415677,430618,452686,480409,537698,574493,636330,645057,653813,666241,721427,753330,782130,812044,842761
 "54061","Monongalia, WV",5,CAINC4,50,"...","Wages and salaries","Thousands of dollars",125730,140572,155816,183618,192203,206556,234756,274413,295014,329800,356758,403400,432470,488673,502015,532293,561575,601194,643615,669755,702505,769412,802685,877626,887855,962388,974275,982239,973175,1040046,1099185,1201727,1293887,1353787,1425843,1511102,1596104,1712143,1849111,2031487,2193699,2353821,2412916,2495004,2599426,2730227,2893118,2887104,3100771,3199879
 "54061","Monongalia, WV",5,CAINC4,60,"...","Supplements to wages and salaries","Thousands of dollars",16915,19407,22537,27655,30101,33256,37027,43312,48157,55323,61990,72918,82338,96658,108562,116661,125671,142556,158068,154819,170226,189814,207034,236737,250364,272131,271991,274020,267915,286535,308805,341964,365535,383514,419945,443690,471802,506944,513355,541860,576124,609073,626741,672556,710121,698537,735278,725958,793052,812785
 "54061","Monongalia, WV",5,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",10837,12937,14974,18207,18533,20241,22711,25972,29327,33076,36671,42537,47863,55937,64583,67791,73950,85798,96885,88063,99596,111163,121775,140179,146607,159911,156588,158574,154978,162874,178136,190673,219529,240917,264279,284830,305910,341293,359923,389506,409308,428047,444639,484779,514568,494637,519517,503543,553669,573973
 "54061","Monongalia, WV",5,CAINC4,62,"..."," Employer contributions for government social insurance","Thousands of dollars",6078,6470,7563,9448,11568,13015,14316,17340,18830,22247,25319,30381,34475,40721,43979,48870,51721,56758,61183,66756,70630,78651,85259,96558,103757,112220,115403,115446,112937,123661,130669,151291,146006,142597,155666,158860,165892,165651,153432,152354,166816,181026,182102,187777,195553,203900,215761,222415,239383,238812
 "54061","Monongalia, WV",5,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",13607,14264,14998,16686,18246,21086,23828,25524,35198,40330,38484,34562,35258,33332,38280,47792,49623,26955,13136,71546,71418,77574,81160,80004,81924,85228,82464,94357,115305,102037,118614,158528,127674,139076,143957,160262,181789,178018,154486,154669,186707,237013,201715,208963,197955,237189,263175,264336,239316,249983
 "54061","Monongalia, WV",5,CAINC4,71,"..."," Farm proprietors' income","Thousands of dollars",-114,-201,-99,-42,-5,-216,-253,-268,-175,-15,255,476,-469,-1061,-797,-445,-639,-589,-1545,-842,-391,-1352,-1507,-1118,-1267,-1159,-1808,-2466,-2527,-2449,-2573,-1687,-1655,-2492,-2777,-2043,-2318,-2613,-3197,-2789,-3109,-3306,-2766,-3547,-2983,-3568,-3407,-3875,-4094,-4402
 "54061","Monongalia, WV",5,CAINC4,72,"..."," Nonfarm proprietors' income","Thousands of dollars",13721,14465,15097,16728,18251,21302,24081,25792,35373,40345,38229,34086,35727,34393,39077,48237,50262,27544,14681,72388,71809,78926,82667,81122,83191,86387,84272,96823,117832,104486,121187,160215,129329,141568,146734,162305,184107,180631,157683,157458,189816,240319,204481,212510,200938,240757,266582,268211,243410,254385
 "54061","Monongalia, WV",5,CAINC4,7010,"...","Total employment","Number of jobs",26403,26868,27530,29740,30123,30620,31763,33634,34525,35970,34857,35023,34204,34984,35311,35884,37172,38493,39531,40714,41578,43650,44805,46511,46557,48980,49515,49553,48874,49465,50297,51569,52793,53688,54478,56441,58014,58816,61696,63655,65007,66809,67174,69162,70418,71103,72373,72359,74060,74997
 "54061","Monongalia, WV",5,CAINC4,7020,"..."," Wage and salary employment","Number of jobs",23637,24134,24771,26956,27250,27573,28503,30305,31154,32566,31472,31525,30688,31409,31762,31994,32858,33740,34266,35080,36009,37871,38933,40574,40736,43129,43255,43286,42445,43088,44082,45203,46030,46906,47407,49068,50283,50821,53110,55004,56098,57561,57763,59493,60512,60905,61945,61729,62813,63448
 "54061","Monongalia, WV",5,CAINC4,7040,"..."," Proprietors employment","Number of jobs",2766,2734,2759,2784,2873,3047,3260,3329,3371,3404,3385,3498,3516,3575,3549,3890,4314,4753,5265,5634,5569,5779,5872,5937,5821,5851,6260,6267,6429,6377,6215,6366,6763,6782,7071,7373,7731,7995,8586,8651,8909,9248,9411,9669,9906,10198,10428,10630,11247,11549
 "54063","Monroe, WV",5,CAINC4,10,"...","Personal income (thousands of dollars)","Thousands of dollars",26376,28080,30052,33390,37955,40659,45790,51087,56600,63706,72257,82151,89066,95668,102042,111360,117926,123395,125765,132681,146197,155776,159544,172227,184838,188713,195747,206437,216302,221793,231714,246092,267262,268510,269679,279584,284740,298456,308348,323455,325681,345339,364706,372303,369800,385792,389924,384083,393561,403162
 "54063","Monroe, WV",5,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",25292,27022,29000,32130,36345,40240,46076,51268,57404,63919,73173,82566,90044,97017,102556,110741,117212,121389,125176,132197,142069,149681,154910,167927,178583,184025,193789,205096,216352,222456,233536,244406,265196,271086,271930,280278,285866,301693,313572,327923,331324,351130,367461,375729,371526,386725,392188,389044,397049,410230
 "54063","Monroe, WV",5,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",1084,1058,1052,1260,1610,419,-286,-181,-804,-213,-916,-415,-978,-1349,-514,619,714,2006,589,484,4128,6095,4634,4300,6255,4688,1958,1341,-50,-663,-1822,1686,2066,-2576,-2251,-694,-1126,-3237,-5224,-4468,-5643,-5791,-2755,-3426,-1726,-933,-2264,-4961,-3488,-7068
 "54063","Monroe, WV",5,CAINC4,20,"...","Population (persons) 3/","Number of persons",11056,11343,11592,11524,11426,11506,11704,12084,12281,12610,12575,12881,12905,12800,12508,12684,12790,12738,12506,12458,12435,12424,12588,12792,13114,13415,13559,13678,13930,14110,14366,13181,13245,13257,13349,13355,13369,13382,13452,13607,13543,13522,13550,13502,13521,13612,13578,13492,13373,13280
 "54063","Monroe, WV",5,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2386,2476,2592,2897,3322,3534,3912,4228,4609,5052,5746,6378,6902,7474,8158,8780,9220,9687,10056,10650,11757,12538,12674,13464,14095,14067,14437,15093,15528,15719,16129,18670,20178,20254,20202,20935,21299,22303,22922,23771,24048,25539,26916,27574,27350,28342,28717,28467,29430,30359
